Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=joyForward, 3=joySide
11.24559187889099,19,30.859375,17.1875
11.34084796905518,17,30.859375,19.53125
11.4556679725647,16,31.0546875,20.703125
11.55354499816895,16,32.6171875,15.625
11.64270496368408,16,30.46875,15.625
11.72809910774231,16,30.46875,20.703125
11.82177090644837,16,30.46875,25.78125
11.93395590782166,17,31.0546875,25.390625
12.02440690994263,16,31.0546875,23.4375
12.11531090736389,16,31.0546875,25.78125
12.22077989578247,17,31.0546875,25.78125
12.32731604576111,17,31.0546875,25.78125
12.4308180809021,18,31.0546875,25.78125
12.52322888374329,19,31.4453125,25.78125
12.62607789039612,21,28.90625,25.78125
12.74001693725586,22,26.5625,29.6875
12.82972407341004,23,28.90625,27.9296875
12.94408392906189,24,28.7109375,27.5390625
13.04963088035584,25,28.90625,27.5390625
13.13780999183655,25,28.90625,29.6875
13.23920702934265,26,28.90625,29.6875
13.33547806739807,27,28.90625,29.6875
13.43343710899353,27,28.90625,29.6875
13.53715395927429,27,28.90625,29.6875
13.65327501296997,28,26.5625,29.6875
13.76550698280335,28,26.5625,29.6875
13.87079691886902,28,26.953125,29.1015625
13.98444390296936,29,26.953125,29.1015625
14.10890293121338,30,26.5625,29.1015625
14.21491098403931,29,26.5625,29.1015625
14.32711005210876,29,26.5625,29.1015625
14.44087100028992,29,26.5625,29.1015625
14.5562059879303,30,26.5625,29.1015625
14.68512511253357,30,26.5625,29.1015625
14.77689790725708,30,26.5625,28.7109375
14.87417602539063,30,26.5625,25.78125
14.97505688667298,30,26.5625,23.4375
15.10491108894348,29,26.5625,23.4375
15.20100808143616,29,26.5625,13.28125
15.30894303321839,28,26.5625,2.1484375
15.43331408500672,28,26.5625,0.1953125
15.54490995407105,27,30.46875,-0.9765625
15.66692590713501,27,30.859375,-3.125
15.77422404289246,28,30.859375,-4.6875
15.89783191680908,29,31.0546875,-10.9375
15.99719405174255,29,31.0546875,-18.75
16.1071879863739,30,31.640625,-22.65625
16.21798491477966,30,34.375,-25.0
16.33326888084412,29,36.71875,-28.90625
16.44005107879639,29,36.71875,-28.90625
16.55562090873718,28,39.0625,-30.46875
16.6628680229187,28,40.625,-32.8125
16.78924703598023,28,41.2109375,-34.375
16.88774800300598,27,41.2109375,-34.375
16.99408388137817,26,41.2109375,-34.375
17.11234188079834,25,36.71875,-26.953125
17.2168619632721,25,34.765625,-25.0
17.33097910881042,25,35.3515625,-25.0
17.44309401512146,26,34.9609375,-23.046875
17.56492400169373,27,34.9609375,-23.2421875
17.68330597877503,28,32.8125,-6.4453125
17.80737495422363,29,25.0,8.59375
17.93481206893921,30,22.65625,13.28125
18.0531370639801,29,22.65625,16.796875
18.16718006134033,28,22.65625,16.796875
18.28824090957642,27,22.65625,15.625
18.39549994468689,26,22.65625,13.28125
18.51346707344055,26,22.65625,13.28125
18.61808300018311,25,27.734375,13.28125
18.74910998344421,24,30.859375,9.375
18.88096308708191,23,30.46875,7.8125
19.00345802307129,22,34.1796875,5.46875
19.13893103599548,21,34.1796875,0.0
19.29307293891907,21,34.1796875,-0.390625
19.43342590332031,23,36.71875,-0.390625
19.57306909561157,24,34.375,-0.390625
19.69842290878296,24,34.375,6.8359375
19.81813406944275,24,34.375,11.71875
19.96045303344727,25,34.9609375,11.1328125
20.09401798248291,25,34.375,11.1328125
20.22870087623596,25,34.375,11.1328125
20.33515000343323,25,34.765625,11.1328125
20.45038604736328,26,34.765625,11.1328125
20.5204029083252,28,34.765625,11.1328125
