Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=joyForward, 3=joySide
0,0,0,0
0.07331085205078125,0,0,0
0.1282908916473389,0,0,0
0.1802809238433838,0,0,0
0.2343549728393555,0,0,0
0.3069698810577393,0,0,0
0.3652818202972412,0,0,0
0.4332318305969238,0,0,0
0.4842329025268555,0,0,0
0.5387189388275146,0,0,0
0.5852429866790771,0,0,0
0.6421108245849609,0,0,0
0.6926639080047607,0,0,0
0.7399899959564209,0,0,0
0.7963359355926514,0,0,0
0.8529539108276367,0,0,0
0.909142017364502,0,0,0
0.9721438884735107,0,0,0
1.025084018707275,0,0,0
1.074134826660156,0,0,0
1.121634006500244,0,0,0
1.17150092124939,0,0,0
1.223649978637695,0,0,0
1.274606943130493,0,0,0
1.340313911437988,0,0,0
1.388389825820923,0,0,0
1.436172962188721,0,0,0
1.505331993103027,0,0,0
1.552129983901978,0,0,0
1.612442016601563,0,0,0
1.660093784332275,0,0,0
1.727138996124268,0,0,0
1.78303599357605,0,0,0
1.836126804351807,0,0,0
1.899268865585327,0,0,0
1.957670927047729,0,0,0
2.014644861221313,0,0,0
2.082451820373535,1,0,0
2.144207954406738,1,0,0
2.206751823425293,1,0,0
2.277550935745239,1,0,0
2.337265968322754,2,0,0
2.407043933868408,3,0,0
2.473065853118896,5,0,0
2.542716979980469,5,0,0
2.613017797470093,5,0,0
2.683432817459106,5,0,0
2.737504005432129,5,0,0
2.800216913223267,5,0,0
2.85535192489624,5,0,0
2.916653871536255,5,0,0
2.974787950515747,5,0,0
3.033600807189941,5,0,0
3.084038972854614,5,0,0
3.142903804779053,5,0,0
3.204190015792847,5,0,0
3.258368015289307,5,0,0
3.325143814086914,5,0,0
3.39164400100708,5,0,0
3.45356297492981,5,0,0
3.502636909484863,5,0,0
3.564379930496216,5,0,0
3.622105836868286,5,0,0
3.681509017944336,5,0,0
3.75197696685791,5,0,0
3.822690963745117,5,0.78125,0
3.89279580116272,5,1.171875,0
3.967017889022827,5,1.3671875,0
4.041979789733887,5,1.3671875,0
4.10814380645752,5,1.3671875,0
4.182079792022705,5,1.3671875,0
4.241529941558838,5,1.3671875,0
4.302704811096191,5,1.3671875,0
4.378670930862427,5,1.3671875,0
4.44700288772583,5,1.3671875,0
4.515700817108154,5,0.0,0
4.584832906723022,5,-5.46875,0
4.651564836502075,5,-5.46875,0
4.713181972503662,5,-5.46875,0
4.781556844711304,5,-5.46875,0
4.838327884674072,5,-5.46875,0
4.904500961303711,5,-5.46875,0
4.974484920501709,5,-5.46875,0
5.042079925537109,5,-5.46875,0
5.102744817733765,5,0.0,0
5.174033880233765,5,0.5859375,0
5.242129802703857,5,0.5859375,1.171875
5.307326793670654,5,5.078125,1.171875
5.384729862213135,5,14.84375,-5.46875
5.448526859283447,5,23.828125,-25.78125
5.518690824508667,5,39.0625,-51.3671875
5.589408874511719,5,62.109375,-71.09375
5.66009783744812,5,76.3671875,-83.0078125
5.751637935638428,4,88.28125,-98.4375
5.830955982208252,5,96.6796875,-100.0
5.914681911468506,4,100.0,-100.0
5.993116855621338,4,100.0,-100.0
6.07027792930603,4,100.0,-93.9453125
6.16572380065918,4,100.0,-21.09375
6.252466917037964,4,100.0,57.6171875
6.332906007766724,5,89.453125,99.8046875
6.424957990646362,5,36.1328125,99.8046875
6.513311862945557,4,17.96875,99.8046875
6.608704805374146,5,-9.5703125,99.8046875
6.702721834182739,4,-34.765625,99.8046875
6.784288883209229,5,-40.4296875,99.8046875
6.86703896522522,4,-39.0625,99.8046875
6.934808969497681,5,-39.0625,99.8046875
7.012817859649658,4,-39.0625,99.8046875
7.094445943832397,4,-17.7734375,99.8046875
7.174105882644653,4,7.03125,99.8046875
7.255077838897705,5,16.015625,99.8046875
7.346153020858765,4,28.90625,99.8046875
7.430173873901367,5,50.78125,99.8046875
7.514961957931519,4,76.5625,99.8046875
7.598289966583252,4,96.6796875,99.8046875
7.68268895149231,5,100.0,99.8046875
7.769662857055664,5,100.0,99.8046875
7.86027979850769,5,100.0,99.8046875
7.950212955474854,4,84.375,99.8046875
8.032431840896606,4,60.9375,99.8046875
8.116160869598389,4,23.828125,99.8046875
8.204194784164429,5,-17.1875,99.8046875
8.299616813659668,5,0.390625,8.7890625
8.390327930450439,4,-5.078125,-69.3359375
8.478276968002319,5,-19.53125,-100.0
8.584893941879272,4,-25.1953125,-100.0
8.674990892410278,5,-11.71875,-100.0
8.770057916641235,5,0.0,-100.0
8.878223896026611,5,0.5859375,-100.0
8.973063945770264,4,8.59375,-100.0
9.043658971786499,4,8.59375,-100.0
9.118831872940063,4,12.5,-100.0
9.229986906051636,4,4.296875,-100.0
9.317088842391968,4,0.5859375,-39.2578125
9.40740180015564,4,-15.0390625,20.703125
9.494150876998901,4,-28.515625,77.9296875
9.572183847427368,4,-45.3125,99.8046875
9.663376808166504,4,-51.171875,99.8046875
9.760425806045532,4,-53.125,99.8046875
9.854209899902344,4,-55.46875,99.8046875
