Tall viser til kolonnenummer:
0=Tid, 1=Lys, 2=joyForward, 3=joySide
0,22,0,0
0.08567094802856445,22,34.375,0
0.1534659862518311,22,36.71875,0
0.2108209133148193,22,36.71875,0
0.2727298736572266,22,36.71875,0
0.3415989875793457,22,36.71875,0
0.4141249656677246,22,36.71875,0
0.486149787902832,21,36.71875,0
0.5438179969787598,21,36.71875,0
0.6153178215026855,21,36.71875,0
0.6756079196929932,20,36.71875,0
0.7336769104003906,20,36.71875,0
0.8043978214263916,20,36.71875,0
0.8642117977142334,20,36.71875,0
0.9236137866973877,20,36.71875,-3.125
0.9766998291015625,20,36.71875,-3.125
1.047660827636719,20,37.109375,-4.6875
1.12978196144104,20,37.3046875,-5.2734375
1.209362983703613,20,37.3046875,-5.2734375
1.275792837142944,20,37.3046875,-5.2734375
1.342864990234375,20,37.3046875,-5.2734375
1.40688681602478,20,37.3046875,-5.2734375
1.478499889373779,20,38.8671875,-6.8359375
1.5516197681427,20,38.8671875,-6.8359375
1.616567850112915,20,38.8671875,-6.8359375
1.685994863510132,20,38.8671875,-6.8359375
1.751292943954468,20,38.4765625,-4.6875
1.818519830703735,20,39.0625,-3.125
1.888271808624268,20,39.0625,-0.78125
1.965373992919922,20,39.0625,-0.78125
2.038482904434204,20,39.0625,-0.78125
2.109946966171265,20,39.0625,-3.125
2.18530797958374,20,39.0625,-8.59375
2.266107797622681,20,39.0625,-8.59375
2.342242002487183,19,39.0625,-12.5
2.407438993453979,19,39.0625,-12.5
2.488391876220703,19,41.796875,-12.890625
2.561538934707642,18,41.2109375,-12.890625
2.633534908294678,18,41.2109375,-11.328125
2.712735891342163,19,41.2109375,-12.5
2.789652824401855,18,41.2109375,-12.890625
2.872254848480225,18,41.2109375,-14.84375
2.943880796432495,18,41.2109375,-16.015625
3.012866973876953,18,41.2109375,-17.578125
3.106121778488159,18,41.6015625,-18.75
3.185342788696289,18,41.2109375,-18.75
3.258169889450073,18,41.2109375,-18.75
3.327651977539063,18,41.2109375,-18.75
3.407344818115234,19,41.2109375,-18.75
3.487311840057373,19,41.2109375,-15.4296875
3.565927982330322,19,41.2109375,-12.5
3.646731853485107,19,41.6015625,-10.9375
3.741580963134766,18,41.2109375,-0.78125
3.831656932830811,19,41.2109375,-0.78125
3.911537885665894,19,41.2109375,-0.390625
3.989901781082153,20,39.453125,3.90625
4.074251890182495,20,35.546875,13.28125
4.157818794250488,20,34.765625,13.28125
4.248408794403076,19,30.859375,18.9453125
4.331676959991455,18,25.0,23.4375
4.419525861740112,17,25.0,23.4375
4.495462894439697,16,25.0,19.7265625
4.578460931777954,16,25.0,17.1875
4.664456844329834,15,31.25,17.1875
4.745385885238647,14,31.4453125,11.71875
4.855281829833984,13,32.8125,11.71875
4.95052695274353,13,34.375,5.2734375
5.031336784362793,13,34.765625,1.5625
5.103654861450195,13,36.328125,0.0
5.180155992507935,13,34.765625,0.0
5.26359486579895,13,34.765625,3.3203125
5.349477767944336,13,34.765625,7.8125
5.437342882156372,13,34.765625,12.890625
5.513324975967407,13,34.765625,14.6484375
5.591424942016602,13,34.765625,15.0390625
5.693166971206665,14,34.765625,15.0390625
5.776618957519531,15,34.765625,15.0390625
5.863746881484985,16,32.8125,19.53125
5.951420783996582,17,32.8125,20.1171875
6.056241989135742,18,32.8125,21.484375
6.141436815261841,18,30.46875,21.2890625
6.228777885437012,20,30.46875,25.78125
6.317425966262817,20,28.90625,25.78125
6.397761821746826,21,26.5625,27.34375
6.497567892074585,22,28.90625,29.6875
6.598296880722046,21,28.90625,29.296875
6.678279876708984,22,28.90625,27.1484375
6.765306949615479,22,28.90625,25.78125
6.863237857818604,21,30.859375,23.4375
6.964617967605591,20,34.9609375,21.484375
7.049461841583252,21,34.9609375,25.1953125
7.134188890457153,20,34.9609375,26.953125
7.243498802185059,21,34.9609375,26.953125
7.334141969680786,22,34.9609375,26.953125
7.427814960479736,22,33.203125,26.953125
7.511632919311523,22,30.46875,26.953125
7.596142768859863,23,28.90625,29.6875
7.688748836517334,23,28.90625,29.296875
7.773947954177856,23,28.90625,31.25
7.855565786361694,23,28.90625,31.25
7.947572946548462,22,28.90625,31.25
8.031335830688477,22,28.90625,31.25
8.13226580619812,21,28.90625,25.9765625
8.228570938110352,20,28.90625,25.9765625
8.315529823303223,20,28.90625,25.9765625
8.408255815505981,20,28.90625,22.0703125
8.518893957138062,19,28.90625,20.703125
8.620260000228882,20,28.90625,23.046875
8.713598966598511,20,28.90625,25.78125
8.79226279258728,20,28.90625,26.953125
8.885603904724121,20,28.90625,26.953125
9.001198768615723,20,26.953125,29.6875
9.100681781768799,20,25.390625,31.25
9.206011772155762,20,25.390625,31.25
9.306512832641602,20,25.390625,31.25
9.39917778968811,20,25.390625,31.25
9.479506969451904,20,25.390625,35.15625
9.574166774749756,20,25.390625,35.15625
9.66539192199707,20,25.390625,35.15625
9.775197982788086,21,25.390625,35.15625
9.873364925384521,22,25.390625,35.15625
9.97483491897583,23,25.390625,35.15625
10.06743478775024,23,25.390625,35.15625
10.17951893806458,23,25.390625,35.15625
10.285484790802,24,25.390625,35.15625
10.38276982307434,25,25.390625,35.15625
10.47290182113648,25,25.390625,35.15625
10.56434488296509,26,25.390625,35.15625
10.67859697341919,27,25.390625,35.15625
10.79838085174561,27,25.390625,35.15625
10.89551281929016,27,25.390625,35.15625
10.98986792564392,28,25.390625,37.109375
11.08829498291016,28,25.390625,39.0625
11.20009398460388,29,25.390625,39.0625
11.29758381843567,29,25.390625,34.765625
11.39834785461426,29,25.390625,35.15625
11.49954891204834,28,25.390625,35.15625
11.60347580909729,28,25.390625,31.25
11.71631193161011,29,25.390625,31.25
11.81548094749451,29,25.390625,29.6875
11.91169095039368,29,25.390625,29.6875
11.99940085411072,29,25.390625,29.6875
12.10588979721069,29,30.46875,29.6875
12.21329879760742,28,30.859375,27.34375
12.30975484848023,28,32.8125,17.7734375
12.41539597511292,27,34.375,7.421875
12.53755593299866,26,34.9609375,-0.9765625
12.63982081413269,26,39.0625,-17.1875
12.76859998703003,27,38.8671875,-25.0
12.88341689109802,28,38.8671875,-28.90625
12.97761178016663,28,42.96875,-32.421875
13.09159898757935,29,44.921875,-26.5625
13.21160697937012,29,43.359375,-22.65625
13.31876587867737,29,43.359375,-21.09375
13.42273092269898,28,43.359375,-25.0
13.53462791442871,27,43.359375,-28.90625
13.64687180519104,25,46.875,-28.90625
13.74609279632568,23,47.265625,-26.5625
13.8491678237915,22,47.265625,-27.34375
13.97161483764648,21,48.4375,-23.2421875
14.10156989097595,20,48.4375,-18.75
14.20756793022156,20,48.4375,-17.578125
14.31789493560791,19,39.453125,-13.0859375
14.43326377868653,19,34.375,-0.78125
14.54441094398499,19,32.8125,13.28125
14.65998196601868,19,32.8125,17.1875
14.75940799713135,19,30.46875,25.390625
14.86774682998657,18,30.46875,23.4375
14.98819088935852,16,30.46875,17.1875
15.09387993812561,15,29.296875,15.234375
15.20476078987122,13,26.953125,13.28125
15.32406377792358,13,25.0,0.390625
15.42779183387756,13,25.0,-0.5859375
15.51532578468323,13,26.5625,-0.5859375
15.61938500404358,13,28.90625,-0.5859375
15.72405791282654,13,30.2734375,-4.6875
15.83126091957092,13,34.375,-4.6875
15.92875480651855,13,34.765625,-0.78125
16.04791283607483,14,36.71875,-0.78125
16.1834089756012,14,39.453125,-0.78125
16.28765392303467,15,40.625,-0.78125
16.39478778839111,16,40.625,-0.78125
16.52127480506897,17,40.625,-0.390625
16.63479399681091,28,34.9609375,-0.390625
16.7048499584198,32,34.9609375,-0.390625
