Tall viser til kolonnenummer:
0=Tid, 1=Lys
3.473315954208374,35
3.508913993835449,35
3.555113077163696,35
3.598546981811523,34
3.647542953491211,34
3.684242010116577,34
3.72583794593811,34
3.765020132064819,34
3.812060117721558,33
3.858076095581055,34
3.900117158889771,33
3.949551105499268,33
3.993179082870483,34
4.041378974914551,34
4.089001178741455,34
4.134236097335815,33
4.185785055160522,34
4.230955123901367,33
4.27593207359314,34
4.327455043792725,34
4.375986099243164,34
4.427996158599854,34
4.477483034133911,34
4.524361133575439,33
4.570945024490356,33
4.608268022537231,33
4.645339965820313,33
4.685831069946289,33
4.730801105499268,33
4.774607181549072,33
4.81456995010376,34
4.870150089263916,33
4.932403087615967,33
4.980208158493042,33
5.028995037078857,34
5.080029010772705,34
5.132750034332275,34
5.179887056350708,34
5.228455066680908,34
5.27391505241394,33
5.324877977371216,34
5.375076055526733,33
5.417468070983887,33
5.454470157623291,33
5.494506120681763,33
5.547460079193115,33
5.593222141265869,33
5.634086132049561,33
5.674968957901001,33
5.714733123779297,33
5.753491163253784,33
5.800173997879028,34
5.851099014282227,34
5.900817155838013,33
5.957569122314453,33
6.012053966522217,33
6.06019401550293,34
6.111385107040405,34
6.159070014953613,35
6.208939075469971,35
6.252408981323242,35
6.294945955276489,35
6.345947980880737,35
6.391919136047363,35
6.438030004501343,35
6.479093074798584,35
6.522511959075928,35
6.567923069000244,35
6.617794036865234,35
6.660204172134399,35
6.702171087265015,35
6.754055023193359,35
6.802211046218872,35
6.848663091659546,35
6.895818948745728,35
6.945000171661377,35
6.986253023147583,35
7.031870126724243,35
7.078958988189697,35
7.125095129013062,35
7.197985172271729,34
7.253396034240723,33
7.298321008682251,33
7.349267959594727,32
7.400233030319214,32
7.443518161773682,32
7.490612030029297,32
7.541429996490479,32
7.590890169143677,32
7.638882160186768,32
7.684720039367676,32
7.730591058731079,32
7.782852172851563,33
7.829902172088623,33
7.875079154968262,33
7.919554948806763,33
7.983262062072754,33
8.04104208946228,33
8.09428596496582,34
8.148838996887207,35
8.195306062698364,35
8.24451208114624,36
8.299113035202026,35
8.353075981140137,35
8.409149169921875,35
8.458579063415527,35
8.510514974594116,35
8.555098056793213,35
8.602848052978516,35
8.650408029556274,35
8.71471095085144,35
8.775827169418335,34
8.834192991256714,34
8.894586086273193,34
8.950497150421143,33
8.999066114425659,33
9.04485297203064,33
9.090928077697754,33
9.143006086349487,33
9.202716112136841,33
9.263875961303711,33
9.322152137756348,33
9.383095979690552,33
9.440890073776245,34
9.499214172363281,34
9.575268030166626,33
9.638435125350952,33
9.703461170196533,33
9.759948015213013,33
9.820197105407715,33
9.87220311164856,33
9.944794178009033,33
10.00813317298889,33
10.0734760761261,34
10.13607406616211,34
10.19423913955688,34
10.25098896026611,34
10.31057500839234,33
10.3729031085968,34
10.42872095108032,33
10.48755812644959,34
10.55057406425476,34
10.6008620262146,34
10.67066311836243,35
10.72887015342712,35
10.78863501548767,35
10.83866596221924,35
10.88820600509644,35
10.9427239894867,35
10.9950749874115,35
11.05420303344727,35
11.10917115211487,35
11.17947602272034,35
11.23918199539185,35
11.29921102523804,36
11.36047005653381,35
11.41910409927368,36
11.47780799865723,35
11.53461599349976,35
11.60907697677612,35
11.66252303123474,35
11.72411894798279,35
11.78927803039551,34
11.85839915275574,34
11.92149114608765,35
12.01900815963745,35
12.08929896354675,35
12.16292905807495,35
12.23330116271973,35
12.31120109558105,35
12.40911507606506,36
12.48147511482239,37
12.56331205368042,37
12.63513398170471,37
12.70060396194458,37
12.78221011161804,37
12.84306502342224,37
12.90280103683472,36
12.962571144104,35
13.02425813674927,34
13.08625197410584,33
13.15155816078186,33
13.20924711227417,33
13.26299500465393,33
13.32324504852295,33
13.38448715209961,33
13.44145607948303,33
13.50045895576477,33
13.56597495079041,33
13.62473607063293,33
13.68204402923584,33
13.75056695938111,33
13.81928515434265,34
13.89310598373413,35
13.96298217773438,35
14.02835607528687,35
14.09220600128174,35
14.15447497367859,34
14.21309208869934,34
14.27320504188538,35
14.33591914176941,34
14.422208070755,33
14.47833299636841,33
14.53593397140503,33
14.59468007087708,33
14.652095079422,33
14.71125817298889,33
14.79254198074341,33
14.85615301132202,34
14.92908716201782,34
15.00500917434692,35
15.06833910942078,35
15.12817811965943,35
15.19829916954041,35
15.26142311096192,35
15.32877707481384,35
15.38925313949585,35
15.45502400398254,35
15.52147698402405,35
15.60017013549805,36
15.67151308059692,35
15.72864508628845,35
15.78825807571411,35
15.84283399581909,35
15.90288305282593,35
15.96092796325684,35
16.02926707267761,35
16.0990309715271,34
16.17494606971741,33
16.23582315444946,33
16.29465794563294,33
16.35849714279175,33
16.44129204750061,34
16.50910401344299,34
16.58549499511719,35
16.64218997955322,35
16.71149897575378,36
16.79696798324585,37
16.8623731136322,38
16.92334008216858,38
16.98401808738708,38
17.05250000953674,38
17.12051916122437,37
17.18439698219299,37
17.26045298576355,36
17.32616996765137,36
17.41520595550537,35
17.48184704780579,35
17.55437016487122,34
17.6404230594635,33
17.70310616493225,33
17.77010416984558,33
17.83093094825745,33
17.89293217658997,33
17.95253705978394,33
18.02436709403992,33
18.09015202522278,33
18.14924716949463,33
18.21183013916016,33
18.27217817306519,33
18.33460307121277,33
18.43313813209534,34
18.50556516647339,34
18.58111810684204,34
18.64596509933472,34
18.73516702651978,34
18.81988215446472,33
18.88446998596192,33
18.94426608085633,33
19.01823806762695,32
19.09003710746765,33
19.16848397254944,33
19.24921703338623,33
19.32151198387146,33
19.3893301486969,33
19.45122599601746,33
19.51837706565857,34
19.60211205482483,33
19.69280910491944,34
19.77059817314148,34
19.85206913948059,35
19.91857814788818,35
20.01015210151672,35
20.09522414207459,35
20.17481112480163,35
20.23988103866577,35
20.30823516845703,35
20.38306617736816,35
20.47513794898987,34
20.54419016838074,34
20.62339997291565,33
20.69065403938294,33
20.75926613807678,33
20.84058213233948,33
20.90515112876892,33
20.9718451499939,34
21.05810499191284,34
21.1307590007782,34
21.21838808059692,35
21.29820704460144,35
21.37527799606323,35
21.44953513145447,35
21.52224016189575,34
21.61458611488342,33
21.68462514877319,33
21.77065706253052,32
21.85271096229553,33
21.92012310028076,33
21.99188113212585,33
22.05469799041748,33
22.13061594963074,33
22.22606110572815,33
22.30598497390747,33
22.40282416343689,35
22.47030997276306,35
22.55259895324707,36
22.62825798988342,36
22.70218205451966,36
22.77217197418213,36
22.84878706932068,36
22.92984509468079,35
22.99827814102173,35
23.06899309158325,35
23.14819097518921,35
23.24221515655517,34
23.33084106445313,33
23.40824913978577,33
23.47581911087036,33
23.54999494552612,33
23.62615609169006,32
23.70547103881836,33
23.79004096984863,33
23.86348509788513,33
23.9341151714325,33
24.01789999008179,33
24.10320210456848,33
24.1998679637909,34
24.2814359664917,35
24.36602306365967,35
24.44315314292908,35
24.5232470035553,36
24.61890006065369,35
24.70428705215454,36
24.78475999832153,36
24.88332295417786,37
24.97439503669739,36
25.06189513206482,37
25.13275909423828,37
25.23255014419556,38
25.30922818183899,38
25.38148212432862,38
25.47725701332093,38
25.55756402015686,39
25.65556812286377,40
25.72932100296021,41
25.82091808319092,41
25.9125030040741,40
25.99123597145081,39
26.07929015159607,37
26.16220402717591,36
26.23909711837769,35
26.33278107643128,33
26.42830014228821,32
26.51245999336243,30
26.58987402915955,30
26.66306805610657,30
26.74868702888489,29
26.84076905250549,29
26.92043495178223,29
27.00406408309937,29
27.09141707420349,29
27.18876814842224,30
27.27327108383179,30
27.36339402198792,31
27.44476699829102,32
27.52508711814881,32
27.62513113021851,33
27.73748111724854,33
27.81309413909912,33
27.8879771232605,33
27.97208595275879,33
28.08149695396423,33
28.17026901245118,33
28.26258206367493,34
28.34948110580445,34
28.45090103149414,34
28.53303098678589,34
28.61526513099671,34
28.70458412170411,33
28.78193616867065,33
28.88337111473083,32
28.95621800422669,32
29.03754615783692,31
29.12553310394287,32
29.20517706871033,32
29.290687084198,32
29.37289214134216,32
29.4553439617157,32
29.55283999443054,32
29.66519212722778,32
29.75001215934753,32
29.83917903900147,32
29.92067217826843,32
30.00103211402893,31
30.09237003326416,31
30.18730401992798,31
30.297935962677,31
30.40299296379089,30
30.50251007080078,31
30.60223698616028,30
30.70138216018677,31
30.80002903938293,31
30.88392901420594,31
30.96548199653625,31
31.07033109664917,32
31.20339798927307,31
31.30252599716187,31
31.3879041671753,31
31.49511599540711,32
31.58458995819092,32
31.66846108436585,32
31.74611902236939,32
31.83206295967102,32
31.9392421245575,32
32.02807497978211,32
32.11050796508789,32
32.20495700836182,33
32.29144501686096,34
32.38585209846497,35
32.48782515525818,37
32.58283305168152,37
32.69434809684753,38
32.79289197921753,38
32.88449311256409,38
32.98853397369385,37
33.08957099914551,35
33.17055416107178,35
33.27863717079163,34
33.38503408432007,33
33.49454998970032,34
33.6100480556488,34
33.69624710083008,34
33.7885971069336,34
33.88802599906922,34
33.99473094940186,35
34.0985701084137,35
34.18409204483032,35
34.26337003707886,35
34.35039496421814,35
34.46136403083802,36
34.57598400115967,35
34.6661479473114,35
34.75474500656128,35
34.85924506187439,35
34.96995306015015,36
35.07085800170898,36
35.16248202323914,36
35.26613116264343,36
35.3674910068512,36
35.47205209732056,36
35.57843708992005,35
35.67612600326538,35
35.79011297225952,34
35.90282011032105,35
36.01056098937988,34
36.11133217811584,34
36.22117400169373,35
36.32134795188904,35
36.40904211997986,35
36.52297616004944,37
36.62142205238343,37
36.71343398094177,37
36.80784106254578,37
36.91999197006226,35
37.00472712516785,35
37.11198401451111,33
37.19783711433411,33
37.31519412994385,32
37.41610312461853,32
37.52106499671936,33
37.62025594711304,33
37.74346804618836,35
37.86064505577087,35
37.95007205009461,35
38.05527114868164,34
38.16416311264038,34
38.25913405418396,34
38.36439108848572,34
38.48019909858704,34
38.58832406997681,35
38.68810105323792,34
38.78987717628479,34
38.90330410003662,33
38.99039506912231,33
39.08118915557862,32
39.17391395568848,32
39.27147507667542,32
39.38484501838684,33
39.49311304092408,35
39.59613394737244,38
