Tall viser til kolonnenummer:
0=Tid, 1=Lys
19.00671887397766,26
19.08908891677856,27
19.21272587776184,29
19.32990789413452,29
19.42820382118225,30
19.53222799301147,30
19.65387082099915,31
19.76466298103333,30
19.86436796188355,30
20.00293588638306,29
20.11079287528992,28
20.22586798667908,27
20.32385396957398,27
20.42599487304688,27
20.51670002937317,27
20.60028100013733,27
20.69273495674133,27
20.79778480529785,27
20.89275693893433,27
20.99024081230163,27
21.07577991485596,28
21.17846703529358,28
21.26364302635193,29
21.35364484786987,29
21.44816994667053,30
21.53709292411804,30
21.63711094856262,30
21.72280597686768,30
21.80807900428772,29
21.9059579372406,29
22.0022509098053,27
22.08416986465454,28
22.16832399368286,28
22.25371193885803,28
22.34512686729431,27
22.43035101890564,27
22.52516603469849,27
22.61457490921021,27
22.70458698272705,27
22.78763103485108,27
22.87773990631103,28
22.95375990867615,28
23.04779601097107,29
23.13811182975769,30
23.24179887771606,30
23.31795191764832,30
23.39470791816712,30
23.49014401435852,31
23.58424782752991,32
23.67723083496094,32
23.76387190818787,32
23.84976100921631,32
23.92157292366028,32
24.01594996452332,33
24.0939428806305,33
24.19812488555908,34
24.27782583236695,33
24.35714101791382,33
24.44116687774658,32
24.53466892242432,31
24.61632299423218,29
24.69837188720703,27
24.80016779899597,25
24.8910448551178,24
24.97236800193787,24
25.05108284950257,24
25.13635587692261,24
25.23761487007141,24
25.32584381103516,25
25.40036702156067,25
25.50369691848755,26
25.59658885002136,26
25.67849493026733,26
25.76513886451721,26
25.86019992828369,26
25.93599200248718,26
26.02310991287232,26
26.12286496162415,26
26.22619080543518,25
26.31524395942688,25
26.40961384773254,25
26.49385380744934,26
26.5900309085846,26
26.68086481094361,26
26.78429985046387,27
26.88231992721558,27
26.96712303161621,27
27.05673885345459,26
27.17650794982911,27
27.29092788696289,26
27.38238096237183,27
27.50090885162354,26
27.61326479911804,26
27.74232602119446,26
27.85514283180237,25
27.96835899353027,25
28.05648899078369,24
28.14657783508301,23
28.24559903144836,23
28.32840800285339,23
28.42368197441101,23
28.5265588760376,23
28.60973000526428,24
28.6981098651886,24
28.80211687088013,24
28.89276599884033,25
28.97287583351135,25
29.05202102661133,25
29.12829089164734,25
29.20814490318298,25
29.28778600692749,25
29.36778998374939,25
29.45164585113526,25
29.54725003242493,26
29.65256500244141,27
29.73814988136292,28
29.82245492935181,29
29.92282891273499,30
30.01383495330811,30
30.11105585098267,31
30.21826195716858,31
30.31775999069214,31
30.4242799282074,30
30.5239999294281,30
30.62848281860352,28
30.71777200698853,29
30.81454086303711,29
30.92024803161621,30
31.01215291023255,30
31.09512996673584,30
31.18458199501038,29
31.31380891799927,29
31.39404892921448,30
31.50237798690796,30
31.6084589958191,30
31.69818782806397,29
31.7965669631958,29
31.89398097991944,28
31.99372386932373,28
32.08798885345459,28
32.21595692634583,29
32.31219482421875,29
32.45697689056397,30
32.5651228427887,29
32.70803284645081,29
32.86368894577027,30
32.98251581192017,29
33.06858801841736,29
33.17586088180542,28
33.27474093437195,28
33.37724089622498,29
33.4742259979248,30
33.55277681350708,30
33.66710782051086,31
33.75805687904358,32
33.8624279499054,31
33.9517879486084,30
34.0484459400177,29
34.15243792533875,29
34.24179291725159,28
34.3361668586731,27
34.43375182151795,27
34.54017281532288,26
34.69851589202881,26
34.82325100898743,27
34.92794799804688,27
35.03517293930054,28
35.13206195831299,28
35.24383401870728,29
