Tall viser til kolonnenummer:
0=Tid, 1=Avstand
17.38490700721741,122
17.44748711585999,122
17.51141810417175,122
17.58145499229431,122
17.64826917648316,122
17.71328711509705,122
17.77867913246155,122
17.84397506713867,122
17.91142916679382,120
17.97579717636109,118
18.044753074646,113
18.11195397377014,114
18.1779670715332,114
18.24224519729614,112
18.30930399894714,112
18.37747097015381,112
18.45053219795227,112
18.51801204681396,112
18.58562016487122,112
18.65251708030701,112
18.71851110458374,112
18.78389811515808,112
18.85603713989258,112
18.92189311981201,112
18.9896821975708,112
19.05773520469666,112
19.12801814079285,109
19.19993615150452,109
19.27993416786194,109
