Tall viser til kolonnenummer:
0=Tid, 1=Avstand
0,93
0.04129815101623535,93
0.06909799575805664,93
0.09709501266479492,93
0.1263041496276855,91
0.1531381607055664,91
0.1880731582641602,91
0.2181210517883301,91
0.2543661594390869,91
0.2901530265808105,91
0.3218090534210205,86
0.3563351631164551,86
0.3873209953308105,86
0.426285982131958,91
0.471060037612915,91
0.5013279914855957,91
0.5455551147460938,86
0.5785210132598877,86
0.6200189590454102,86
0.6552560329437256,93
0.6888720989227295,93
0.7216019630432129,93
0.7625241279602051,93
0.797044038772583,95
0.8491189479827881,95
0.8894531726837158,95
0.9291291236877441,95
0.9673850536346436,95
1.005244970321655,95
1.047055959701538,95
1.080471038818359,95
1.117066144943237,94
1.14838695526123,99
1.185127019882202,109
1.221671104431152,118
1.252084970474243,130
1.282125949859619,130
1.314253091812134,130
1.342262029647827,130
1.377033948898315,143
1.407356977462769,143
1.438016176223755,143
1.470932960510254,149
1.501999139785767,174
1.536939144134521,174
1.567825078964233,211
1.61004900932312,251
1.646146059036255,251
1.678572177886963,357
1.711359024047852,357
1.741676092147827,357
1.774389982223511,357
1.808088064193726,2550
1.839146137237549,2550
1.870577096939087,2550
1.906408071517944,2550
1.938040018081665,2550
1.971354007720947,2550
2.011707067489624,2550
2.052049160003662,2550
2.092895984649658,2550
2.130095958709717,2550
2.167468070983887,2550
2.226340055465698,2550
2.266977071762085,2550
2.314483165740967,2550
2.355625152587891,2550
2.398169994354248,2550
2.447846174240112,2550
2.491633176803589,2550
2.529335021972656,2550
2.571650981903076,2550
2.617522954940796,2550
2.662121057510376,2550
2.712841987609863,2550
2.760418176651001,2550
2.815670967102051,2550
2.859600067138672,2550
2.89423394203186,2550
2.934352159500122,2550
2.96782398223877,2550
3.003139019012451,2550
3.041234970092773,2550
3.07649302482605,2550
3.112020015716553,2550
3.152598142623901,2550
3.204195976257324,2550
3.25818395614624,2550
3.297942161560059,2550
3.338217973709106,2550
3.381543159484863,2550
3.42734694480896,2550
3.473243951797485,2550
3.519124984741211,2550
3.562155961990356,2550
3.60750412940979,2550
3.667067050933838,2550
3.717658996582031,2550
3.761713981628418,2550
3.813207149505615,2550
3.855085134506226,2550
3.891091108322144,2550
3.938589096069336,2550
3.98308801651001,2550
4.027439117431641,2550
4.067492008209229,2550
4.10639214515686,2550
4.145149946212769,2550
4.184545993804932,2550
4.222861051559448,2550
4.263643980026245,2550
4.301139116287231,2550
4.339313983917236,2550
4.37910795211792,2550
4.421348094940186,2550
4.461307048797607,2550
4.499037981033325,2550
4.537914037704468,2550
4.578544139862061,2550
4.617591142654419,2550
4.658039093017578,2550
4.696467161178589,2550
4.739304065704346,2550
4.784446954727173,2550
4.828444004058838,2550
4.869300127029419,2550
4.907989025115967,2550
4.961527109146118,2550
5.001868009567261,2550
5.049301147460938,2550
5.091338157653809,2550
5.131569147109985,2550
5.181282997131348,2550
5.240478992462158,2550
5.292145013809204,2550
5.34111213684082,2550
5.39452600479126,2550
5.441751956939697,2550
5.496396064758301,2550
5.548583984375,2550
5.607388973236084,2550
5.670958995819092,2550
5.729885101318359,2550
5.785012006759644,2550
5.838030099868774,2550
5.87998104095459,2550
5.924209117889404,2550
5.966042995452881,2550
6.008564949035645,2550
6.058231115341187,2550
6.102481126785278,2550
6.14972996711731,2550
6.19541597366333,2550
6.240609169006348,2550
6.281278133392334,2550
6.3264000415802,2550
6.3731689453125,2550
6.427219152450562,2550
6.470916032791138,2550
6.515666961669922,2550
6.561437129974365,2550
6.604920148849487,2550
6.649693965911865,2550
6.694324016571045,2472
6.739824056625366,2456
6.781836032867432,2453
6.835458040237427,2433
6.880980968475342,2404
6.926332950592041,2388
6.971615076065063,2390
7.018547058105469,2336
7.064176082611084,2327
7.109308958053589,2318
7.162021160125732,2296
7.21051812171936,2280
7.261856079101563,2251
7.309319972991943,2241
7.355961084365845,2227
7.40109395980835,2205
7.445929050445557,2192
7.49517297744751,2173
7.541095018386841,2167
7.588057994842529,2151
7.640074968338013,2124
7.687904119491577,2116
7.736268997192383,2095
7.78226113319397,2089
7.83002495765686,2072
7.877346038818359,2062
7.924543142318726,2043
7.976127147674561,2055
8.03058910369873,2041
8.077255964279175,2146
8.126865148544312,2124
8.173619031906128,2108
8.225332975387573,1980
8.272112131118774,1965
8.321714162826538,1936
8.368186950683594,1902
8.418550968170166,1884
8.471573114395142,1857
8.522833108901978,1839
8.569761037826538,1815
8.618587017059326,1805
8.667346954345703,1785
8.716356992721558,1771
8.769644021987915,1754
8.827250957489014,1730
8.87808895111084,1710
8.927909135818481,1700
8.982258081436157,1688
9.034397125244141,1672
