Tall viser til kolonnenummer:
0=Tid, 1=Avstand
3.670199155807495,2550
3.709249019622803,2550
3.74949312210083,2550
3.78621506690979,2550
3.83084511756897,2550
3.869937181472778,2550
3.908665180206299,2550
3.951946020126343,2550
3.990746021270752,2550
4.032670021057129,2550
4.07236909866333,2550
4.111983060836792,2550
4.15206503868103,2550
4.191847085952759,2550
4.240518093109131,2550
4.280439138412476,2550
4.319910049438477,2550
4.36249303817749,2550
4.400470018386841,2550
4.443024158477783,2550
4.48550009727478,2550
4.525956153869629,2550
4.569265127182007,2550
4.612055063247681,2550
4.652501106262207,2550
4.692425966262817,2550
4.736016988754272,2550
4.78046703338623,2550
4.821738004684448,2550
4.862709045410156,2550
4.902979135513306,2550
4.957167148590088,2550
5.000240087509155,2550
5.046811103820801,2550
5.089107990264893,2550
5.129954099655151,2550
5.173395156860352,2550
5.214388132095337,2550
5.256530046463013,2550
5.298169136047363,2550
5.339824199676514,2550
5.383905172348022,2550
5.428126096725464,2550
5.474717140197754,2550
5.516475200653076,2550
5.564910173416138,2550
5.606487035751343,2550
5.650480985641479,2550
5.694414138793945,2550
5.735052108764648,2550
5.776930093765259,2550
5.825157165527344,2550
5.878059148788452,2550
5.926640033721924,2550
5.979984998703003,2550
6.027022123336792,2550
6.076846122741699,2550
6.136115074157715,2550
6.192023038864136,2550
6.249262094497681,2550
6.30049204826355,2550
6.358139038085938,2550
6.414517164230347,2550
6.464310169219971,2550
6.513800144195557,2550
6.578126192092896,2550
6.645517110824585,2550
6.701830148696899,2550
6.755381107330322,2550
6.796414136886597,2550
6.845189094543457,2550
6.890873193740845,2550
6.937081098556519,2550
6.986322164535522,2550
7.043334007263184,2550
7.089266061782837,2550
7.13629412651062,2550
7.184065103530884,2550
7.234018087387085,2550
7.27790904045105,2550
7.323137044906616,2435
7.372492074966431,2550
7.422063112258911,2400
7.470282077789307,2372
7.515355110168457,2364
7.562987089157104,2340
7.609205007553101,2305
7.657906055450439,2306
7.704468011856079,2282
7.753947019577026,2257
7.799992084503174,2251
7.855887174606323,2231
7.902072191238403,2215
7.955041170120239,2193
8.000401020050049,2184
8.050472974777222,2150
8.096796989440918,2144
8.146311044692993,2116
8.195387125015259,2116
8.252164125442505,2098
8.30138111114502,2083
8.350589990615845,2056
8.400753021240234,2028
8.448557138442993,2025
8.496507167816162,2037
8.545525074005127,2020
8.594727993011475,2014
8.650109052658081,1982
8.700441122055054,1973
8.75347900390625,1963
8.806100130081177,1938
8.854780197143555,1921
8.90345311164856,1885
8.954529047012329,1871
9.003460168838501,1846
9.061832189559937,1807
9.111309051513672,1793
9.162294149398804,1778
9.212630987167358,1764
9.262437105178833,1748
9.312479972839355,1718
9.362267017364502,1708
9.412736177444458,1700
9.470233201980591,1676
9.522078037261963,1656
9.576370000839233,1641
9.631426095962524,1611
9.683073043823242,1597
9.732831001281738,1589
9.783243179321289,1565
9.838068008422852,1541
9.89096212387085,1529
9.954792022705078,1525
10.0055091381073,1482
10.05991196632385,1460
10.11067819595337,1452
10.16655802726746,1439
10.21705317497253,1421
10.27780699729919,1380
10.33244109153748,1376
10.38865613937378,1366
10.44460511207581,1325
10.51199102401734,1322
10.58491396903992,1281
10.66195416450501,1253
10.73469710350037,1246
10.79287314414978,1219
10.84531211853027,1201
10.91217398643494,1174
10.96698904037476,1162
11.02594614028931,1139
11.08435606956482,1114
11.13673806190491,1099
11.19805598258972,1080
11.25352215766907,1062
11.308109998703,1045
11.36333513259888,1023
11.41849398612976,1008
11.47788119316101,985
11.53383708000183,955
11.58665204048157,945
11.64384317398071,925
11.69631409645081,917
11.75306010246277,886
11.80811905860901,871
11.87023997306824,863
11.92908310890198,834
11.98705220222473,819
12.0534131526947,800
12.10656118392945,773
12.16346311569214,764
12.2171311378479,757
12.28048896789551,757
12.3360230922699,757
12.39198803901672,757
12.44664096832276,757
12.50248908996582,757
12.55700016021729,757
12.61255717277527,757
12.67673707008362,757
12.734375,740
12.79654908180237,718
12.85511302947998,702
12.91261219978333,661
12.96989703178406,651
13.02683019638062,634
13.09199404716492,607
13.15173816680908,597
13.21142911911011,573
13.27131009101868,554
13.33185005187988,532
13.3871750831604,517
13.45390510559082,490
13.51190614700317,474
13.57389116287232,464
13.63699102401734,435
13.69603109359741,416
13.75708603858948,397
13.81301617622376,376
13.88054919242859,340
13.94241118431091,328
14.00088500976563,326
14.06352114677429,321
14.12209796905518,289
14.18065214157105,259
14.25408697128296,228
14.31941413879395,220
14.38439702987671,197
14.44131112098694,197
14.50195717811584,197
14.56046509742737,185
14.62179017066956,183
14.69395303726196,179
14.75422811508179,183
14.81270599365234,181
14.8803300857544,181
14.94198298454285,179
15.0026171207428,173
15.07192301750183,174
15.13379812240601,174
15.19804501533508,174
15.26477003097534,174
15.32516813278198,174
15.38525819778442,174
15.45296406745911,177
15.51524114608765,174
15.57685708999634,174
15.63942098617554,173
15.69949698448181,174
15.7722110748291,174
15.8339900970459,174
15.90053200721741,174
15.96641898155212,174
16.03023099899292,174
16.09131407737732,174
16.1563720703125,174
16.22126197814941,174
16.29296898841858,174
16.35648012161255,174
16.41809105873108,173
16.48330998420716,174
16.54530119895935,174
16.60581302642822,174
16.67501401901245,174
