Tallformatet viser til kolonnenummer:
0=Ts, 1=PowerA, 
2=PowerB, 3=PowerC, 4=PowerD 
43,43,43
50,46.5,44.4
47,46.66666666666667,44.92
41,45.25,44.13600000000001
30,42.20000000000001,41.3088
26,38.80000000000001,38.24704000000001
27,34.2,35.997632
30,30.8,34.7981056
35,29.6,34.83848448000001
44,32.4,36.67078758400001
